acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,class
480,0.0447,https://api.spotify.com/v1/audio-analysis/76VWuBu8qoFxzfhpfW0lE6,0.719,201213,0.861,76VWuBu8qoFxzfhpfW0lE6,0.00989,5,0.219,-6.982,1,0.0402,121.491,4,https://api.spotify.com/v1/tracks/76VWuBu8qoFxzfhpfW0lE6,audio_features,spotify:track:76VWuBu8qoFxzfhpfW0lE6,0.948,1
481,0.179,https://api.spotify.com/v1/audio-analysis/3T6MAweakkNrMYs8jZIWtg,0.579,207187,0.573,3T6MAweakkNrMYs8jZIWtg,0.0,1,0.083,-5.991,1,0.0292,76.02,4,https://api.spotify.com/v1/tracks/3T6MAweakkNrMYs8jZIWtg,audio_features,spotify:track:3T6MAweakkNrMYs8jZIWtg,0.637,1
482,0.132,https://api.spotify.com/v1/audio-analysis/3d5Cnswx1dxmjUbn1Dp3JQ,0.207,213173,0.961,3d5Cnswx1dxmjUbn1Dp3JQ,0.000104,2,0.335,-3.913,1,0.0919,173.971,4,https://api.spotify.com/v1/tracks/3d5Cnswx1dxmjUbn1Dp3JQ,audio_features,spotify:track:3d5Cnswx1dxmjUbn1Dp3JQ,0.118,1
483,0.0631,https://api.spotify.com/v1/audio-analysis/3NdDpSvN911VPGivFlV5d0,0.735,245200,0.451,3NdDpSvN911VPGivFlV5d0,1.3e-05,0,0.325,-8.374,1,0.0585,117.973,4,https://api.spotify.com/v1/tracks/3NdDpSvN911VPGivFlV5d0,audio_features,spotify:track:3NdDpSvN911VPGivFlV5d0,0.0862,1
484,0.00657,https://api.spotify.com/v1/audio-analysis/4lAdOkj9Pj1952EYIKZmxg,0.558,214333,0.781,4lAdOkj9Pj1952EYIKZmxg,0.00144,1,0.102,-5.448,0,0.0963,126.025,4,https://api.spotify.com/v1/tracks/4lAdOkj9Pj1952EYIKZmxg,audio_features,spotify:track:4lAdOkj9Pj1952EYIKZmxg,0.286,1
485,0.0183,https://api.spotify.com/v1/audio-analysis/6ve3l7KcRkbMApk96Tr2G3,0.292,218293,0.45,6ve3l7KcRkbMApk96Tr2G3,0.00687,5,0.154,-8.142,0,0.0717,176.938,3,https://api.spotify.com/v1/tracks/6ve3l7KcRkbMApk96Tr2G3,audio_features,spotify:track:6ve3l7KcRkbMApk96Tr2G3,0.337,1
486,0.044,https://api.spotify.com/v1/audio-analysis/3MzDvWYbRMAgkOFu5DhNvh,0.669,218530,0.582,3MzDvWYbRMAgkOFu5DhNvh,1.38e-05,9,0.0744,-7.419,1,0.0665,89.99,4,https://api.spotify.com/v1/tracks/3MzDvWYbRMAgkOFu5DhNvh,audio_features,spotify:track:3MzDvWYbRMAgkOFu5DhNvh,0.492,1
487,0.202,https://api.spotify.com/v1/audio-analysis/43ICNOeVFrHD4fucB2x1nO,0.503,109296,0.968,43ICNOeVFrHD4fucB2x1nO,2e-06,1,0.247,-2.151,1,0.0818,172.606,4,https://api.spotify.com/v1/tracks/43ICNOeVFrHD4fucB2x1nO,audio_features,spotify:track:43ICNOeVFrHD4fucB2x1nO,0.872,0
488,0.0048,https://api.spotify.com/v1/audio-analysis/2SRWfFVBQVC0faJzqXHke9,0.664,193720,0.738,2SRWfFVBQVC0faJzqXHke9,0.000166,11,0.121,-4.836,0,0.216,173.013,4,https://api.spotify.com/v1/tracks/2SRWfFVBQVC0faJzqXHke9,audio_features,spotify:track:2SRWfFVBQVC0faJzqXHke9,0.576,1
489,0.731,https://api.spotify.com/v1/audio-analysis/0Eu1DRLKILhNqsYh48a2DP,0.536,176427,0.933,0Eu1DRLKILhNqsYh48a2DP,0.0,0,0.809,-2.724,1,0.133,169.863,4,https://api.spotify.com/v1/tracks/0Eu1DRLKILhNqsYh48a2DP,audio_features,spotify:track:0Eu1DRLKILhNqsYh48a2DP,0.645,0
490,7.91e-05,https://api.spotify.com/v1/audio-analysis/20xJlcH0ZizjWNLRd56TZc,0.51,236199,0.945,20xJlcH0ZizjWNLRd56TZc,4.06e-05,4,0.411,-6.431,1,0.29,145.87,4,https://api.spotify.com/v1/tracks/20xJlcH0ZizjWNLRd56TZc,audio_features,spotify:track:20xJlcH0ZizjWNLRd56TZc,0.332,0
491,0.00274,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,0.756,209333,0.682,2ekn2ttSfGqwhhate0LSR0,8.85e-06,9,0.147,-6.577,0,0.0753,116.008,4,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.589,1
492,0.0492,https://api.spotify.com/v1/audio-analysis/5U8hKxSaDXB8cVeLFQjvwx,0.784,250189,0.85,5U8hKxSaDXB8cVeLFQjvwx,0.0,9,0.112,-3.679,1,0.0691,110.004,4,https://api.spotify.com/v1/tracks/5U8hKxSaDXB8cVeLFQjvwx,audio_features,spotify:track:5U8hKxSaDXB8cVeLFQjvwx,0.567,1
493,1.8e-05,https://api.spotify.com/v1/audio-analysis/3msaPsKRozzj57TmYrXpmt,0.337,204706,0.922,3msaPsKRozzj57TmYrXpmt,0.0,6,0.26,-3.225,1,0.0644,84.978,4,https://api.spotify.com/v1/tracks/3msaPsKRozzj57TmYrXpmt,audio_features,spotify:track:3msaPsKRozzj57TmYrXpmt,0.322,0
494,0.000129,https://api.spotify.com/v1/audio-analysis/6JrHK494fKTg8X0PfOfA0l,0.364,219894,0.955,6JrHK494fKTg8X0PfOfA0l,1.85e-05,5,0.116,-3.968,1,0.0755,165.998,4,https://api.spotify.com/v1/tracks/6JrHK494fKTg8X0PfOfA0l,audio_features,spotify:track:6JrHK494fKTg8X0PfOfA0l,0.469,0
495,0.00438,https://api.spotify.com/v1/audio-analysis/7le6BBYTtUhpLyKmkH4Yq5,0.473,222101,0.988,7le6BBYTtUhpLyKmkH4Yq5,2.37e-05,1,0.281,-3.078,1,0.0721,99.89,4,https://api.spotify.com/v1/tracks/7le6BBYTtUhpLyKmkH4Yq5,audio_features,spotify:track:7le6BBYTtUhpLyKmkH4Yq5,0.283,0
496,0.623,https://api.spotify.com/v1/audio-analysis/044qU7kwVZaDwzWnRsmVVL,0.752,233280,0.543,044qU7kwVZaDwzWnRsmVVL,0.0706,1,0.107,-9.483,1,0.0398,126.001,4,https://api.spotify.com/v1/tracks/044qU7kwVZaDwzWnRsmVVL,audio_features,spotify:track:044qU7kwVZaDwzWnRsmVVL,0.282,1
497,0.929,https://api.spotify.com/v1/audio-analysis/6ILi6PTtCPR9rQrsXIg4Sr,0.531,202167,0.177,6ILi6PTtCPR9rQrsXIg4Sr,0.0,2,0.0905,-11.282,1,0.0381,103.275,4,https://api.spotify.com/v1/tracks/6ILi6PTtCPR9rQrsXIg4Sr,audio_features,spotify:track:6ILi6PTtCPR9rQrsXIg4Sr,0.358,1
498,0.58,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,0.338,482830,0.34,5CQ30WqJwcep0pYcV4AMNc,0.0032,9,0.116,-12.049,0,0.0339,82.433,4,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,audio_features,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.197,1
499,0.24,https://api.spotify.com/v1/audio-analysis/3u1FiuSpfsgVnekEMXgMwJ,0.559,189027,0.835,3u1FiuSpfsgVnekEMXgMwJ,0.019,5,0.185,-5.555,0,0.0424,114.908,4,https://api.spotify.com/v1/tracks/3u1FiuSpfsgVnekEMXgMwJ,audio_features,spotify:track:3u1FiuSpfsgVnekEMXgMwJ,0.382,1
500,3.05e-05,https://api.spotify.com/v1/audio-analysis/0KmpAjQ1MNQOOhp0GVlZNo,0.441,212571,0.914,0KmpAjQ1MNQOOhp0GVlZNo,0.0,8,0.124,-3.712,1,0.0684,140.053,4,https://api.spotify.com/v1/tracks/0KmpAjQ1MNQOOhp0GVlZNo,audio_features,spotify:track:0KmpAjQ1MNQOOhp0GVlZNo,0.323,0
501,0.0242,https://api.spotify.com/v1/audio-analysis/1hImJ5o3WFH6Nb73oQ8bfY,0.286,280680,0.923,1hImJ5o3WFH6Nb73oQ8bfY,0.0,11,0.136,-3.611,0,0.127,100.79,4,https://api.spotify.com/v1/tracks/1hImJ5o3WFH6Nb73oQ8bfY,audio_features,spotify:track:1hImJ5o3WFH6Nb73oQ8bfY,0.471,0
502,0.00307,https://api.spotify.com/v1/audio-analysis/1nqZLq4jrUOcdltAjAlcvk,0.495,275787,0.868,1nqZLq4jrUOcdltAjAlcvk,0.0,11,0.448,-3.94,0,0.0682,123.987,4,https://api.spotify.com/v1/tracks/1nqZLq4jrUOcdltAjAlcvk,audio_features,spotify:track:1nqZLq4jrUOcdltAjAlcvk,0.44,1
503,0.189,https://api.spotify.com/v1/audio-analysis/0pDaqgIForVNO4jrtTxcWT,0.814,228923,0.653,0pDaqgIForVNO4jrtTxcWT,0.0,3,0.0876,-0.02,0,0.0359,130.099,4,https://api.spotify.com/v1/tracks/0pDaqgIForVNO4jrtTxcWT,audio_features,spotify:track:0pDaqgIForVNO4jrtTxcWT,0.706,0
504,0.0722,https://api.spotify.com/v1/audio-analysis/4Hunw1PV0rl8N41b26nz5m,0.825,178691,0.887,4Hunw1PV0rl8N41b26nz5m,0.0622,0,0.319,-2.697,1,0.107,128.006,4,https://api.spotify.com/v1/tracks/4Hunw1PV0rl8N41b26nz5m,audio_features,spotify:track:4Hunw1PV0rl8N41b26nz5m,0.829,1
505,7.01e-05,https://api.spotify.com/v1/audio-analysis/0wuNTLmkXtNQM0Isw54zc3,0.468,269160,0.917,0wuNTLmkXtNQM0Isw54zc3,0.043,6,0.568,-4.378,1,0.0722,96.44,4,https://api.spotify.com/v1/tracks/0wuNTLmkXtNQM0Isw54zc3,audio_features,spotify:track:0wuNTLmkXtNQM0Isw54zc3,0.236,1
506,0.0038,https://api.spotify.com/v1/audio-analysis/0yhPEz5KxlDwckGJaMlZqM,0.383,228360,0.861,0yhPEz5KxlDwckGJaMlZqM,0.0,4,0.11,-2.816,0,0.0777,176.084,4,https://api.spotify.com/v1/tracks/0yhPEz5KxlDwckGJaMlZqM,audio_features,spotify:track:0yhPEz5KxlDwckGJaMlZqM,0.48,1
507,0.635,https://api.spotify.com/v1/audio-analysis/1qEJ0XTPx0tEoXDP5E3AZL,0.536,163387,0.309,1qEJ0XTPx0tEoXDP5E3AZL,0.0,4,0.173,-10.962,1,0.0557,83.046,4,https://api.spotify.com/v1/tracks/1qEJ0XTPx0tEoXDP5E3AZL,audio_features,spotify:track:1qEJ0XTPx0tEoXDP5E3AZL,0.121,1
508,0.0487,https://api.spotify.com/v1/audio-analysis/2EI8uljBPaI23VUr2tv4eS,0.884,338173,0.96,2EI8uljBPaI23VUr2tv4eS,0.0228,2,0.271,-4.613,1,0.0721,116.273,4,https://api.spotify.com/v1/tracks/2EI8uljBPaI23VUr2tv4eS,audio_features,spotify:track:2EI8uljBPaI23VUr2tv4eS,0.617,1
509,9.31e-05,https://api.spotify.com/v1/audio-analysis/29jiR98Yh6tlvWXBH0qQHO,0.534,200664,0.91,29jiR98Yh6tlvWXBH0qQHO,0.0,9,0.186,-3.676,1,0.0731,114.955,4,https://api.spotify.com/v1/tracks/29jiR98Yh6tlvWXBH0qQHO,audio_features,spotify:track:29jiR98Yh6tlvWXBH0qQHO,0.196,0
510,4.46e-05,https://api.spotify.com/v1/audio-analysis/2WIvgRuw1yVQWLQkKUpz70,0.482,226098,0.87,2WIvgRuw1yVQWLQkKUpz70,0.00207,3,0.161,-5.738,1,0.0694,112.601,4,https://api.spotify.com/v1/tracks/2WIvgRuw1yVQWLQkKUpz70,audio_features,spotify:track:2WIvgRuw1yVQWLQkKUpz70,0.397,0
511,0.0149,https://api.spotify.com/v1/audio-analysis/6mlTvATQEWjvLHJJkmraiA,0.548,218787,0.855,6mlTvATQEWjvLHJJkmraiA,0.0,3,0.127,-3.266,1,0.151,145.133,4,https://api.spotify.com/v1/tracks/6mlTvATQEWjvLHJJkmraiA,audio_features,spotify:track:6mlTvATQEWjvLHJJkmraiA,0.644,0
512,0.00635,https://api.spotify.com/v1/audio-analysis/3bDGwl0X3EjQmIyFD1uif5,0.56,223546,0.756,3bDGwl0X3EjQmIyFD1uif5,1.29e-05,7,0.55,-4.817,0,0.0415,179.771,4,https://api.spotify.com/v1/tracks/3bDGwl0X3EjQmIyFD1uif5,audio_features,spotify:track:3bDGwl0X3EjQmIyFD1uif5,0.404,1
513,0.291,https://api.spotify.com/v1/audio-analysis/2AUvXXgYuNFJMCPdhxONfa,0.636,162011,0.47,2AUvXXgYuNFJMCPdhxONfa,0.000637,5,0.176,-2.504,0,0.245,86.76,3,https://api.spotify.com/v1/tracks/2AUvXXgYuNFJMCPdhxONfa,audio_features,spotify:track:2AUvXXgYuNFJMCPdhxONfa,0.643,0
514,0.00878,https://api.spotify.com/v1/audio-analysis/0Fk2NcRQpungRyAx9Y6KTk,0.233,213640,0.943,0Fk2NcRQpungRyAx9Y6KTk,0.0,2,0.359,-3.443,0,0.171,149.992,4,https://api.spotify.com/v1/tracks/0Fk2NcRQpungRyAx9Y6KTk,audio_features,spotify:track:0Fk2NcRQpungRyAx9Y6KTk,0.0501,0
515,0.00361,https://api.spotify.com/v1/audio-analysis/7FUX19WiWdxTHMEe1Y43vc,0.462,230878,0.929,7FUX19WiWdxTHMEe1Y43vc,0.0,9,0.101,-4.918,1,0.0398,76.152,4,https://api.spotify.com/v1/tracks/7FUX19WiWdxTHMEe1Y43vc,audio_features,spotify:track:7FUX19WiWdxTHMEe1Y43vc,0.509,1
516,0.000641,https://api.spotify.com/v1/audio-analysis/2JP1A26nGpRilkXT3uDGvB,0.333,239987,0.959,2JP1A26nGpRilkXT3uDGvB,4.81e-05,9,0.358,-3.819,0,0.0876,106.037,4,https://api.spotify.com/v1/tracks/2JP1A26nGpRilkXT3uDGvB,audio_features,spotify:track:2JP1A26nGpRilkXT3uDGvB,0.262,0
517,0.191,https://api.spotify.com/v1/audio-analysis/7dxK6RSoCWZcb5gobxs1h9,0.6,240133,0.752,7dxK6RSoCWZcb5gobxs1h9,0.0,6,0.0846,-5.66,0,0.0358,135.98,4,https://api.spotify.com/v1/tracks/7dxK6RSoCWZcb5gobxs1h9,audio_features,spotify:track:7dxK6RSoCWZcb5gobxs1h9,0.735,1
518,0.000337,https://api.spotify.com/v1/audio-analysis/29Od8h2a4HZyD0PZ8SkBo6,0.421,255840,0.978,29Od8h2a4HZyD0PZ8SkBo6,0.000299,2,0.0636,-4.664,0,0.0636,186.093,4,https://api.spotify.com/v1/tracks/29Od8h2a4HZyD0PZ8SkBo6,audio_features,spotify:track:29Od8h2a4HZyD0PZ8SkBo6,0.457,0
519,0.3,https://api.spotify.com/v1/audio-analysis/74QtGMeYncf3wP6fhg00zb,0.458,221200,0.962,74QtGMeYncf3wP6fhg00zb,0.0,11,0.0907,-1.749,0,0.0461,84.719,4,https://api.spotify.com/v1/tracks/74QtGMeYncf3wP6fhg00zb,audio_features,spotify:track:74QtGMeYncf3wP6fhg00zb,0.923,0
520,0.000366,https://api.spotify.com/v1/audio-analysis/566030guhM4dS582SiDreX,0.492,237167,0.914,566030guhM4dS582SiDreX,0.517,0,0.0639,-4.535,1,0.0536,130.056,4,https://api.spotify.com/v1/tracks/566030guhM4dS582SiDreX,audio_features,spotify:track:566030guhM4dS582SiDreX,0.176,0
521,0.000368,https://api.spotify.com/v1/audio-analysis/42EfeKhnVCyCjiNKxC3nDT,0.256,209453,0.953,42EfeKhnVCyCjiNKxC3nDT,8.8e-06,0,0.0824,-4.89,0,0.118,88.85,3,https://api.spotify.com/v1/tracks/42EfeKhnVCyCjiNKxC3nDT,audio_features,spotify:track:42EfeKhnVCyCjiNKxC3nDT,0.359,0
522,0.000155,https://api.spotify.com/v1/audio-analysis/32nolPsVHZv656E1TfWZz9,0.37,212547,0.973,32nolPsVHZv656E1TfWZz9,2.05e-06,1,0.509,-2.757,0,0.17,195.961,4,https://api.spotify.com/v1/tracks/32nolPsVHZv656E1TfWZz9,audio_features,spotify:track:32nolPsVHZv656E1TfWZz9,0.413,0
523,0.049,https://api.spotify.com/v1/audio-analysis/69Q9unT80s08dUolhcgr4T,0.666,226653,0.724,69Q9unT80s08dUolhcgr4T,1.46e-05,0,0.18,-5.12,1,0.0355,105.03,4,https://api.spotify.com/v1/tracks/69Q9unT80s08dUolhcgr4T,audio_features,spotify:track:69Q9unT80s08dUolhcgr4T,0.395,1
524,0.000607,https://api.spotify.com/v1/audio-analysis/1ydqvtdPB7LM7XLyJKNJD4,0.53,209277,0.983,1ydqvtdPB7LM7XLyJKNJD4,1.37e-06,6,0.338,-2.474,1,0.179,150.015,4,https://api.spotify.com/v1/tracks/1ydqvtdPB7LM7XLyJKNJD4,audio_features,spotify:track:1ydqvtdPB7LM7XLyJKNJD4,0.333,0
525,0.116,https://api.spotify.com/v1/audio-analysis/28r9sD2b6FluK7YHjTJ0fl,0.786,208240,0.7,28r9sD2b6FluK7YHjTJ0fl,0.000204,5,0.263,-5.041,0,0.059,109.021,4,https://api.spotify.com/v1/tracks/28r9sD2b6FluK7YHjTJ0fl,audio_features,spotify:track:28r9sD2b6FluK7YHjTJ0fl,0.65,1
526,0.0154,https://api.spotify.com/v1/audio-analysis/5jmyQBmDeNwGbL9iC9nWsQ,0.48,225311,0.973,5jmyQBmDeNwGbL9iC9nWsQ,0.0,10,0.451,-2.586,0,0.092,94.332,4,https://api.spotify.com/v1/tracks/5jmyQBmDeNwGbL9iC9nWsQ,audio_features,spotify:track:5jmyQBmDeNwGbL9iC9nWsQ,0.495,0
527,0.0192,https://api.spotify.com/v1/audio-analysis/6AaoEX192rJ6o3UFwG43sV,0.918,187839,0.907,6AaoEX192rJ6o3UFwG43sV,3.36e-06,0,0.0637,0.04,0,0.0812,132.076,4,https://api.spotify.com/v1/tracks/6AaoEX192rJ6o3UFwG43sV,audio_features,spotify:track:6AaoEX192rJ6o3UFwG43sV,0.839,0
528,2.97e-05,https://api.spotify.com/v1/audio-analysis/4EyPadLFhtWojU7mkT5hqT,0.426,262013,0.934,4EyPadLFhtWojU7mkT5hqT,0.0089,7,0.113,-4.063,0,0.0685,160.077,4,https://api.spotify.com/v1/tracks/4EyPadLFhtWojU7mkT5hqT,audio_features,spotify:track:4EyPadLFhtWojU7mkT5hqT,0.285,0
529,0.0569,https://api.spotify.com/v1/audio-analysis/2cbwF3iVOhzpY7KVzDKWXa,0.644,220987,0.741,2cbwF3iVOhzpY7KVzDKWXa,1.12e-06,9,0.193,-5.84,1,0.0235,102.007,4,https://api.spotify.com/v1/tracks/2cbwF3iVOhzpY7KVzDKWXa,audio_features,spotify:track:2cbwF3iVOhzpY7KVzDKWXa,0.693,1
530,0.0021,https://api.spotify.com/v1/audio-analysis/2nXWKf0GXbFby4posGqEht,0.45,255652,0.849,2nXWKf0GXbFby4posGqEht,1.61e-06,6,0.195,-3.881,1,0.0344,143.904,4,https://api.spotify.com/v1/tracks/2nXWKf0GXbFby4posGqEht,audio_features,spotify:track:2nXWKf0GXbFby4posGqEht,0.336,1
531,0.0809,https://api.spotify.com/v1/audio-analysis/5QZunYrvUrJs3Mzrjl7fKV,0.507,266547,0.77,5QZunYrvUrJs3Mzrjl7fKV,0.0,0,0.214,-5.018,1,0.0424,155.945,4,https://api.spotify.com/v1/tracks/5QZunYrvUrJs3Mzrjl7fKV,audio_features,spotify:track:5QZunYrvUrJs3Mzrjl7fKV,0.482,1
532,0.00237,https://api.spotify.com/v1/audio-analysis/3qFn8lvJ3swNnEtmf2vfdX,0.479,205848,0.835,3qFn8lvJ3swNnEtmf2vfdX,0.0,0,0.147,-5.843,1,0.06,195.762,4,https://api.spotify.com/v1/tracks/3qFn8lvJ3swNnEtmf2vfdX,audio_features,spotify:track:3qFn8lvJ3swNnEtmf2vfdX,0.454,1
533,0.01,https://api.spotify.com/v1/audio-analysis/4XoixmemUvnf5ooowJ62kc,0.739,221973,0.705,4XoixmemUvnf5ooowJ62kc,0.0,10,0.25,-5.797,0,0.0414,128.026,4,https://api.spotify.com/v1/tracks/4XoixmemUvnf5ooowJ62kc,audio_features,spotify:track:4XoixmemUvnf5ooowJ62kc,0.349,1
534,0.0482,https://api.spotify.com/v1/audio-analysis/6VRghJeP6I0w1KxkdWFfIh,0.77,203782,0.787,6VRghJeP6I0w1KxkdWFfIh,0.0,10,0.108,-4.402,0,0.113,125.013,4,https://api.spotify.com/v1/tracks/6VRghJeP6I0w1KxkdWFfIh,audio_features,spotify:track:6VRghJeP6I0w1KxkdWFfIh,0.699,1
535,0.00429,https://api.spotify.com/v1/audio-analysis/287tbDame4gHuWz1oDncEx,0.419,203921,0.942,287tbDame4gHuWz1oDncEx,2.14e-05,8,0.0894,-5.053,1,0.0845,163.036,4,https://api.spotify.com/v1/tracks/287tbDame4gHuWz1oDncEx,audio_features,spotify:track:287tbDame4gHuWz1oDncEx,0.3,0
536,8.84e-06,https://api.spotify.com/v1/audio-analysis/0Ivwk5YHFAOyw7WKln4g0T,0.479,203240,0.976,0Ivwk5YHFAOyw7WKln4g0T,0.213,10,0.28,-3.745,1,0.0729,129.99,4,https://api.spotify.com/v1/tracks/0Ivwk5YHFAOyw7WKln4g0T,audio_features,spotify:track:0Ivwk5YHFAOyw7WKln4g0T,0.522,0
537,0.000363,https://api.spotify.com/v1/audio-analysis/1S5ScNIHpNZWOOgXfgF6xl,0.601,175493,0.962,1S5ScNIHpNZWOOgXfgF6xl,0.0133,1,0.204,-3.235,1,0.0539,119.965,4,https://api.spotify.com/v1/tracks/1S5ScNIHpNZWOOgXfgF6xl,audio_features,spotify:track:1S5ScNIHpNZWOOgXfgF6xl,0.204,0
538,0.000278,https://api.spotify.com/v1/audio-analysis/0csT5FieNKyW3z2HfFJIgv,0.423,283005,0.667,0csT5FieNKyW3z2HfFJIgv,0.619,5,0.711,-11.007,0,0.038,110.09,4,https://api.spotify.com/v1/tracks/0csT5FieNKyW3z2HfFJIgv,audio_features,spotify:track:0csT5FieNKyW3z2HfFJIgv,0.298,1
539,0.0591,https://api.spotify.com/v1/audio-analysis/494OU6M7NOf4ICYb4zWCf5,0.748,235493,0.788,494OU6M7NOf4ICYb4zWCf5,0.0,1,0.0863,-7.055,1,0.0334,120.076,4,https://api.spotify.com/v1/tracks/494OU6M7NOf4ICYb4zWCf5,audio_features,spotify:track:494OU6M7NOf4ICYb4zWCf5,0.884,1
540,0.0682,https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4,0.602,245053,0.796,0TDLuuLlV54CkRRUOahJb4,0.12,0,0.15,-3.657,0,0.103,126.06,4,https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,audio_features,spotify:track:0TDLuuLlV54CkRRUOahJb4,0.265,1
541,0.00182,https://api.spotify.com/v1/audio-analysis/4Ilqy967hRan3HCFNDztOW,0.244,236973,0.99,4Ilqy967hRan3HCFNDztOW,0.445,11,0.0759,-2.726,0,0.209,133.408,4,https://api.spotify.com/v1/tracks/4Ilqy967hRan3HCFNDztOW,audio_features,spotify:track:4Ilqy967hRan3HCFNDztOW,0.196,0
542,0.137,https://api.spotify.com/v1/audio-analysis/4DUaIGO2igvTaqHVkEp3EE,0.61,216186,0.873,4DUaIGO2igvTaqHVkEp3EE,0.0,1,0.0928,-2.492,1,0.153,147.948,4,https://api.spotify.com/v1/tracks/4DUaIGO2igvTaqHVkEp3EE,audio_features,spotify:track:4DUaIGO2igvTaqHVkEp3EE,0.617,1
543,0.179,https://api.spotify.com/v1/audio-analysis/5J7iGuzi7Nj8SGvt0TAVzK,0.73,179280,0.807,5J7iGuzi7Nj8SGvt0TAVzK,0.718,3,0.28,-6.475,0,0.114,114.715,4,https://api.spotify.com/v1/tracks/5J7iGuzi7Nj8SGvt0TAVzK,audio_features,spotify:track:5J7iGuzi7Nj8SGvt0TAVzK,0.727,1
544,0.852,https://api.spotify.com/v1/audio-analysis/5aCKHxRsMMRpXISRbxlCqF,0.656,164000,0.234,5aCKHxRsMMRpXISRbxlCqF,0.0,9,0.102,-12.28,1,0.0991,80.23,4,https://api.spotify.com/v1/tracks/5aCKHxRsMMRpXISRbxlCqF,audio_features,spotify:track:5aCKHxRsMMRpXISRbxlCqF,0.573,1
545,0.075,https://api.spotify.com/v1/audio-analysis/0nVqQu7LNToairzQHY8RAW,0.766,234347,0.826,0nVqQu7LNToairzQHY8RAW,3.77e-05,5,0.072,-5.387,1,0.0299,118.761,4,https://api.spotify.com/v1/tracks/0nVqQu7LNToairzQHY8RAW,audio_features,spotify:track:0nVqQu7LNToairzQHY8RAW,0.948,1
546,0.00102,https://api.spotify.com/v1/audio-analysis/6K432YpHbEwinrbOOd2jaS,0.396,151267,0.986,6K432YpHbEwinrbOOd2jaS,0.0,7,0.37,-3.748,1,0.0862,91.192,4,https://api.spotify.com/v1/tracks/6K432YpHbEwinrbOOd2jaS,audio_features,spotify:track:6K432YpHbEwinrbOOd2jaS,0.565,0
547,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160,0.635,6RUKPb4LETWmmr3iAEQktW,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446,1
548,0.00164,https://api.spotify.com/v1/audio-analysis/0cuq829zRNq4AEdmDJA4aw,0.545,256947,0.905,0cuq829zRNq4AEdmDJA4aw,1.95e-06,7,0.0532,-10.732,1,0.0648,103.574,4,https://api.spotify.com/v1/tracks/0cuq829zRNq4AEdmDJA4aw,audio_features,spotify:track:0cuq829zRNq4AEdmDJA4aw,0.826,1
549,0.000395,https://api.spotify.com/v1/audio-analysis/6hv72KU6r9SpODjKNPJklz,0.419,221323,0.986,6hv72KU6r9SpODjKNPJklz,5.37e-05,6,0.339,-3.025,1,0.0782,170.251,4,https://api.spotify.com/v1/tracks/6hv72KU6r9SpODjKNPJklz,audio_features,spotify:track:6hv72KU6r9SpODjKNPJklz,0.663,0
550,0.0113,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,0.553,219000,0.9,60a0Rd6pjrkxjPbaKzXjfq,0.0,3,0.322,-4.556,0,0.0584,105.213,4,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,audio_features,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.398,1
551,0.00702,https://api.spotify.com/v1/audio-analysis/3PrvYgv97s5U752pIpDMNf,0.213,526013,0.805,3PrvYgv97s5U752pIpDMNf,0.000561,2,0.118,-5.211,0,0.0613,164.952,4,https://api.spotify.com/v1/tracks/3PrvYgv97s5U752pIpDMNf,audio_features,spotify:track:3PrvYgv97s5U752pIpDMNf,0.133,1
552,0.0261,https://api.spotify.com/v1/audio-analysis/1Fu9o08qEKVEwzU8siVcig,0.503,187880,0.881,1Fu9o08qEKVEwzU8siVcig,0.0,0,0.482,-4.502,0,0.0827,101.038,4,https://api.spotify.com/v1/tracks/1Fu9o08qEKVEwzU8siVcig,audio_features,spotify:track:1Fu9o08qEKVEwzU8siVcig,0.597,0
553,0.0113,https://api.spotify.com/v1/audio-analysis/137wbDM4s2ugav7MKO45O9,0.409,323747,0.579,137wbDM4s2ugav7MKO45O9,5.24e-06,11,0.368,-5.156,0,0.0387,111.426,4,https://api.spotify.com/v1/tracks/137wbDM4s2ugav7MKO45O9,audio_features,spotify:track:137wbDM4s2ugav7MKO45O9,0.316,1
